run_id,seed,batch_size,lr,config_id,check,cumulative_optimizer_steps,effective_epochs,steps_per_epoch,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,check_runtime_s
cbb5634c16852216,1,512,0.001,77926ed46926273d,41,15006,41.0,366,0.1374905070931208,0.7499639724595281,0.7509018112991119,0.25871707749122336,0.22113515844659767,93610,0.5,4.78
cbb5634c16852216,1,512,0.001,77926ed46926273d,42,15372,42.0,366,0.13521333283088247,0.7507331201767509,0.7501184771074183,0.25790180654006883,0.2187011193544392,93610,0.5,4.68
cbb5634c16852216,1,512,0.001,77926ed46926273d,43,15738,43.0,366,0.1322714690872229,0.748211031140069,0.7512051540962424,0.2595322681738683,0.2242929075293205,93610,0.5,4.81
cbb5634c16852216,1,512,0.001,77926ed46926273d,44,16104,44.0,366,0.130434717290877,0.7491284494408273,0.7500685154061094,0.2628248927857905,0.2277278385468268,93610,0.5,4.77
cbb5634c16852216,1,512,0.001,77926ed46926273d,45,16470,45.0,366,0.12785216286534168,0.7480358855232057,0.7487499195608233,0.2618507442325951,0.2282045855535899,93610,0.5,4.69
cbb5634c16852216,1,512,0.001,77926ed46926273d,46,16836,46.0,366,0.12490118252205067,0.7491431229704231,0.7525524497953122,0.2614170856161134,0.22787694554197718,93610,0.5,4.7
cbb5634c16852216,1,512,0.001,77926ed46926273d,47,17202,47.0,366,0.12345655429395822,0.7497213696509006,0.7506839534218623,0.2634162898921249,0.23086563286910278,93610,0.5,4.84
cbb5634c16852216,1,512,0.001,77926ed46926273d,48,17568,48.0,366,0.12071524519737953,0.7490412415766781,0.7503312578589746,0.2625784798826732,0.2294342685912368,93610,0.5,4.69
cbb5634c16852216,1,512,0.001,77926ed46926273d,49,17934,49.0,366,0.11930044878864549,0.7489807166736921,0.7508359259787712,0.2646316313864497,0.23244957955854745,93610,0.5,4.48
cbb5634c16852216,1,512,0.001,77926ed46926273d,50,18300,50.0,366,0.11834620328141691,0.750090232132244,0.7508821918429773,0.26375043049604313,0.23167332074509667,93610,0.5,4.47
cbb5634c16852216,1,512,0.001,77926ed46926273d,51,18666,51.0,366,0.11639932891140219,0.7491347720803478,0.7505844506595076,0.26329168953297916,0.23181887575371152,93610,0.5,4.72
